date,year,month,day,dow,all,tmean,rh,pm10,ozone
2003/01/02,2003,1,2,4,169,9.422472,87.625,30,40.90909195
2003/01/03,2003,1,3,5,173,5.8336954,83.875,22.5,24
2003/01/04,2003,1,4,6,169,2.0310361,75.400002,19.5,28.18181801
2003/01/05,2003,1,5,0,162,0.98990929,86.925003,26.5,7.909090996
2003/01/06,2003,1,6,1,181,1.1536226,70.824997,23.299999,19.72727203
2003/01/07,2003,1,7,2,181,-0.45890248,79.300003,34.599998,18.81818199
2003/01/08,2003,1,8,3,173,-1.4005069,86.431213,20.799999,7.390156746
2003/01/09,2003,1,9,4,202,0.32546288,83.376419,23.200001,25.81818199
2003/01/10,2003,1,10,5,190,2.2375987,86.675003,21.700001,16.90909004
2003/01/11,2003,1,11,6,194,0.66130137,81.349998,37,10
2003/01/12,2003,1,12,0,176,0.47667006,78.767799,67.699997,6.636363506
2003/01/13,2003,1,13,1,175,5.9694886,83.676735,41,28.87714767
2003/01/14,2003,1,14,2,195,9.0088844,73.372955,65,44.28858566
2003/01/15,2003,1,15,3,179,8.5236425,75.865341,61,35.86893463
2003/01/16,2003,1,16,4,197,6.3267775,80.232986,68.300003,24.71502304
2003/01/17,2003,1,17,5,178,6.2051749,88.573601,55.099998,32.35208511
2003/01/18,2003,1,18,6,152,5.8773403,82.25,58.5,27.45454597
2003/01/19,2003,1,19,0,188,7.2250357,85.300003,35.099998,37
2003/01/20,2003,1,20,1,191,7.524879,89.724998,42.5,49.09090805
2003/01/21,2003,1,21,2,211,7.9884448,82.25,46.5,40.63636398
2003/01/22,2003,1,22,3,184,7.0609651,81.074997,33.200001,20.72727203
2003/01/23,2003,1,23,4,177,5.9839869,70.525002,34.400002,21.09090996
2003/01/24,2003,1,24,5,192,4.7146583,77.099998,73.300003,11.27272701
2003/01/25,2003,1,25,6,192,8.5095568,72,36.099998,34.81818008
2003/01/26,2003,1,26,0,174,8.8805828,89.875,42.099998,16.36363602
2003/01/27,2003,1,27,1,162,11.235868,78.375,46.599998,16.54545403
2003/01/28,2003,1,28,2,161,7.3962827,71.724998,32.099998,46.81818008
2003/01/29,2003,1,29,3,155,4.9346037,58.575001,19,42.63636398
2003/01/30,2003,1,30,4,157,1.5389446,75.161469,19.799999,38.27272797
2003/01/31,2003,1,31,5,163,0.26161832,74.267166,46.5,24.90909004
2003/02/01,2003,2,1,6,179,3.3437898,85.25,40.799999,20.31149864
2003/02/02,2003,2,2,0,176,4.9424353,77.625,39.900002,45.36363602
2003/02/03,2003,2,3,1,168,4.9419556,60.025002,48.400002,37.54545593
2003/02/04,2003,2,4,2,195,2.5020432,66.150002,32.400002,29.59698868
2003/02/05,2003,2,5,3,168,1.5962689,71.474998,29.299999,19.41637611
2003/02/06,2003,2,6,4,170,1.9749923,81.275002,87.599998,11.27272701
2003/02/07,2003,2,7,5,157,6.7833447,85.525002,60.799999,11.63636398
2003/02/08,2003,2,8,6,192,9.2012978,83.074997,52.299999,32.54545593
2003/02/09,2003,2,9,0,161,7.6817265,88.400002,26.9,34.63636398
2003/02/10,2003,2,10,1,176,5.7845922,85.975006,53.799999,14.54545498
2003/02/11,2003,2,11,2,157,5.8340926,91.724998,55.200001,14.18181801
2003/02/12,2003,2,12,3,167,6.068862,93.800003,38.900002,7.272727489
2003/02/13,2003,2,13,4,167,2.2450917,63.799999,56.799999,14.45454502
2003/02/14,2003,2,14,5,177,1.1605148,72.75,51.400002,8.545454979
2003/02/15,2003,2,15,6,161,1.2107247,75.847694,32.700001,25
2003/02/16,2003,2,16,0,168,2.0308909,65.817543,48.900002,26.72727203
2003/02/17,2003,2,17,1,163,1.6742569,69.550003,48.799999,26.63636398
2003/02/18,2003,2,18,2,200,1.0185823,62.918381,66.699997,8.545454979
2003/02/19,2003,2,19,3,180,1.3894325,56.452621,90.400002,8.363636017
2003/02/20,2003,2,20,4,191,4.9498038,68.125,78,10.27272701
2003/02/21,2003,2,21,5,163,6.470047,67.724998,94.5,8.640566826
2003/02/22,2003,2,22,6,199,4.8492079,69.200005,99.599998,5.713038445
2003/02/23,2003,2,23,0,164,7.6469975,73.449997,63,25.25021744
2003/02/24,2003,2,24,1,163,9.0382757,74,63.799999,13.05287647
2003/02/25,2003,2,25,2,173,8.1027098,56.599998,83.599998,15.13353348
2003/02/26,2003,2,26,3,152,9.801095,57,79.800003,12.6477499
2003/02/27,2003,2,27,4,177,10.065303,60.099998,66.5,22.53475189
2003/02/28,2003,2,28,5,184,9.0800056,89.25,47.099998,40.08797836
2003/03/01,2003,3,1,6,153,8.1812077,89.650002,46.900002,36.2517395
2003/03/02,2003,3,2,0,192,8.1385984,69,33,31.28150749
2003/03/03,2003,3,3,1,183,5.6854029,70.699997,52.799999,20.38083649
2003/03/04,2003,3,4,2,162,9.7721243,82.974998,51.200001,34.10757065
2003/03/05,2003,3,5,3,163,10.435981,74.349998,55.200001,34.03966522
2003/03/06,2003,3,6,4,167,7.7105498,66.974998,43.5,26.38176727
2003/03/07,2003,3,7,5,151,7.5249844,85.224998,46.599998,45.74433899
2003/03/08,2003,3,8,6,163,8.1096973,76.25,52.5,63.45454407
2003/03/09,2003,3,9,0,176,10.699326,68.025002,53.700001,76.09091187
2003/03/10,2003,3,10,1,179,10.23575,73.150002,66.300003,56.54545593
2003/03/11,2003,3,11,2,158,10.200362,68.925003,55,51.81818008
2003/03/12,2003,3,12,3,184,7.2253165,73.324997,27.200001,44.27272797
2003/03/13,2003,3,13,4,148,6.6398897,59.025002,36.400002,57.72727203
2003/03/14,2003,3,14,5,170,6.3332458,48.75,35.5,34
2003/03/15,2003,3,15,6,161,6.4188323,56,45.099998,25.39037514
2003/03/16,2003,3,16,0,144,7.846549,50.775002,54,19.7232132
2003/03/17,2003,3,17,1,158,8.1172676,52.549999,59.400002,21.15841675
2003/03/18,2003,3,18,2,138,7.8740273,60.625,49.200001,47.59362793
2003/03/19,2003,3,19,3,191,7.882236,63.150002,59,10.54545498
2003/03/20,2003,3,20,4,184,8.23248,51.174999,70.900002,19
2003/03/21,2003,3,21,5,160,6.6043072,71.625,57.299999,17.09090996
2003/03/22,2003,3,22,6,155,6.9763436,61.900002,56.599998,16.54545403
2003/03/23,2003,3,23,0,163,10.122724,47.549999,60.900002,31.63636398
2003/03/24,2003,3,24,1,177,11.821154,60.525002,85.199997,49.54545593
2003/03/25,2003,3,25,2,190,11.27841,64.199997,79.400002,28.27272797
2003/03/26,2003,3,26,3,177,10.94276,60.924999,83.900002,23.36363602
2003/03/27,2003,3,27,4,169,10.771387,51.525002,70.900002,26.54545403
2003/03/28,2003,3,28,5,167,9.1085539,73.5,75.800003,25.09090996
2003/03/29,2003,3,29,6,137,11.291862,66.224998,73.900002,9.181818008
2003/03/30,2003,3,30,0,146,11.61285,52.625,36.5,38.72727203
2003/03/31,2003,3,31,1,171,8.5735607,44.026688,44.299999,39.55269623
2003/04/01,2003,4,1,2,175,7.8387852,79.183746,44.5,43.87638855
2003/04/02,2003,4,2,3,156,7.7099848,54.355049,23.799999,46.9078064
2003/04/03,2003,4,3,4,167,7.7388601,51.575001,28.9,32.36363602
2003/04/04,2003,4,4,5,165,12.540884,57.700001,28.5,31.81818199
2003/04/05,2003,4,5,6,135,11.741205,45.325001,18.700001,58.09090805
2003/04/06,2003,4,6,0,143,8.1455078,65,17.1,55
2003/04/07,2003,4,7,1,162,5.0630279,46.775002,40.299999,41.92180634
2003/04/08,2003,4,8,2,168,4.0506005,43.424999,44.299999,34.8325119
2003/04/09,2003,4,9,3,158,3.6146655,54.650002,32,33.81818008
2003/04/10,2003,4,10,4,189,3.9926503,73.050003,23.200001,36.3239975
2003/04/11,2003,4,11,5,179,4.557488,61.125,53.400002,22.48526573
2003/04/12,2003,4,12,6,177,7.3471646,46.525002,47.799999,35.05506516
2003/04/13,2003,4,13,0,156,11.263802,50.299999,43.299999,40.19482422
2003/04/14,2003,4,14,1,165,14.459755,49.875,77.800003,16.33242989
2003/04/15,2003,4,15,2,165,16.629551,43.075001,86.400002,19.7885437
2003/04/16,2003,4,16,3,168,16.993601,34.700001,75.599998,39.89606857
2003/04/17,2003,4,17,4,154,15.443943,38.800003,69,54.45454407
2003/04/18,2003,4,18,5,160,14.829858,37.424999,44.099998,85
2003/04/19,2003,4,19,6,143,8.1309299,60.625,30.799999,74.72727203
2003/04/20,2003,4,20,0,146,10.357012,58.825001,79.099998,73.63636017
2003/04/21,2003,4,21,1,155,12.240388,60.525002,52.099998,64.36363983
2003/04/22,2003,4,22,2,149,11.492564,54.074997,65.5,55.09090805
2003/04/23,2003,4,23,3,186,11.962807,39.724998,63.099998,48.73524857
2003/04/24,2003,4,24,4,181,10.849702,70.599998,75.800003,38.36034393
2003/04/25,2003,4,25,5,172,14.010731,62.700001,52.799999,35.06514359
2003/04/26,2003,4,26,6,151,12.176241,66.800003,44.700001,59.16428375
2003/04/27,2003,4,27,0,155,13.004109,57.474998,49.299999,88.1818161
2003/04/28,2003,4,28,1,169,12.326485,89.300003,42.799999,52.72727203
2003/04/29,2003,4,29,2,151,12.747221,61.199997,51.599998,68
2003/04/30,2003,4,30,3,136,13.089754,62.5,54,62.27272797
2003/05/01,2003,5,1,4,143,12.2625,68.699997,52.400002,66.23186493
2003/05/02,2003,5,2,5,154,11.75,72.525002,42.900002,52.54545593
2003/05/03,2003,5,3,6,150,11.80625,62.025002,41.799999,64.8181839
2003/05/04,2003,5,4,0,157,15.256249,43.625,38.299999,68.90908813
2003/05/05,2003,5,5,1,149,14.037499,51.674999,31.700001,75.1818161
2003/05/06,2003,5,6,2,148,11.26875,46.200001,30.1,35.72727203
2003/05/07,2003,5,7,3,132,12.6375,43.075001,41.400002,45.81818008
2003/05/08,2003,5,8,4,142,11.50625,61.650002,36.099998,34.63636398
2003/05/09,2003,5,9,5,142,12.925,50.599998,56.200001,41.09090805
2003/05/10,2003,5,10,6,132,10.56875,57.75,42.799999,53.90909195
2003/05/11,2003,5,11,0,146,10.68125,68.224998,34.700001,53.45454407
2003/05/12,2003,5,12,1,156,10.55,74.525002,44.700001,51.45454407
2003/05/13,2003,5,13,2,148,8.5500002,60.425003,44.299999,37.18181992
2003/05/14,2003,5,14,3,167,10.131249,50.900002,27.9,39
2003/05/15,2003,5,15,4,159,10.2375,47.049999,45.099998,38.45454407
2003/05/16,2003,5,16,5,151,10.54375,85.660362,46.400002,43.63636398
2003/05/17,2003,5,17,6,143,13.1,86.550003,47.5,51.72727203
2003/05/18,2003,5,18,0,128,13.4125,72.625,46.400002,65.8181839
2003/05/19,2003,5,19,1,148,12.90625,65.949997,54.599998,58.6586113
2003/05/20,2003,5,20,2,135,11.275,65.074997,58.799999,60.86321259
2003/05/21,2003,5,21,3,154,13.2625,66.525002,52.900002,44.80849457
2003/05/22,2003,5,22,4,152,15.55625,77.800003,59.599998,36.24515152
2003/05/23,2003,5,23,5,154,14.5875,64.675003,54.200001,60.486866
2003/05/24,2003,5,24,6,151,13.35625,56.974998,38.200001,54.22388458
2003/05/25,2003,5,25,0,153,13.525,56.075001,20.5,56.46084595
2003/05/26,2003,5,26,1,129,13.4875,51.599998,35.900002,49.19145203
2003/05/27,2003,5,27,2,159,14.225,73.75,54.099998,33.91880035
2003/05/28,2003,5,28,3,154,17.487499,50.275002,57.799999,48.36914063
2003/05/29,2003,5,29,4,143,17.9125,52.075001,59.299999,61.44988251
2003/05/30,2003,5,30,5,141,19.043751,47.625,58.700001,67.88148499
2003/05/31,2003,5,31,6,149,20.856251,49.950001,69.900002,74.87090302
2003/06/01,2003,6,1,0,172,18.606251,74.849998,49.799999,57.77563858
2003/06/02,2003,6,2,1,158,18.012501,66.400002,54.200001,48.77854919
2003/06/03,2003,6,3,2,163,16.06875,58.625,54.700001,38.37182617
2003/06/04,2003,6,4,3,134,17.25625,70.150002,62.400002,36.60944748
2003/06/05,2003,6,5,4,121,15.8375,54.599998,57.900002,57.44604492
2003/06/06,2003,6,6,5,136,15.075,73.949997,56.099998,42.48974228
2003/06/07,2003,6,7,6,159,18.61875,68.675003,51.099998,50.47729492
2003/06/08,2003,6,8,0,133,16.512501,75.625,52.5,53.52807236
2003/06/09,2003,6,9,1,135,15.35,50.424999,50.900002,56.14660263
2003/06/10,2003,6,10,2,147,18.268749,67.150002,70.300003,51.09090805
2003/06/11,2003,6,11,3,120,17.1625,56.400002,58.099998,59.44262695
2003/06/12,2003,6,12,4,132,17.225,49.775002,51.200001,47.45454407
2003/06/13,2003,6,13,5,135,16.637501,42.150002,37.200001,48.18181992
2003/06/14,2003,6,14,6,140,19.456249,41.224998,43.200001,73.54545593
2003/06/15,2003,6,15,0,133,18.393749,40.025002,35.5,91.72393036
2003/06/16,2003,6,16,1,142,20.5875,46.150002,70.800003,100.4127502
2003/06/17,2003,6,17,2,136,19.43125,63.775002,69.5,52.68213272
2003/06/18,2003,6,18,3,148,17.05625,63.525002,57.599998,41
2003/06/19,2003,6,19,4,128,19.71875,66.25,49.099998,32.16029358
2003/06/20,2003,6,20,5,130,16.85,45.150002,35.900002,50.85120392
2003/06/21,2003,6,21,6,141,17.50625,42.549999,43.900002,68.81282043
2003/06/22,2003,6,22,0,145,20.025,69,53.799999,56.2859726
2003/06/23,2003,6,23,1,164,19.487499,65.425003,35.200001,45.07772446
2003/06/24,2003,6,24,2,137,16.75625,46.349998,31.5,52.80316544
2003/06/25,2003,6,25,3,142,17.21875,56.049999,42.200001,48.95015335
2003/06/26,2003,6,26,4,148,19.112499,60.450001,57.799999,51.14985657
2003/06/27,2003,6,27,5,148,18.481251,66.150002,57.400002,38.10076904
2003/06/28,2003,6,28,6,144,16.85,54.599998,41.900002,48.18181992
2003/06/29,2003,6,29,0,147,18.025,45.375,42.599998,67.90908813
2003/06/30,2003,6,30,1,143,17.512501,81.324997,60.799999,45.83174515
2003/07/01,2003,7,1,2,127,16.40625,70.775002,42.700001,45.36363602
2003/07/02,2003,7,2,3,132,16.93125,70.100006,35.599998,35
2003/07/03,2003,7,3,4,129,16.081249,70.849998,30.799999,24.18181801
2003/07/04,2003,7,4,5,132,16.30625,57.674999,32.200001,41.27272797
2003/07/05,2003,7,5,6,145,15.21875,63.275002,37.200001,39.63636398
2003/07/06,2003,7,6,0,143,18.625,54.325001,34.900002,45
2003/07/07,2003,7,7,1,134,16.987499,51.924999,52.099998,35.61090851
2003/07/08,2003,7,8,2,132,18.4375,69.025002,57.700001,22.62090492
2003/07/09,2003,7,9,3,156,21.35,53.099998,51.700001,32.00746536
2003/07/10,2003,7,10,4,164,22.081249,51.349998,63.799999,65.35509491
2003/07/11,2003,7,11,5,160,19.174999,48.200001,33,47.64614868
2003/07/12,2003,7,12,6,132,19.293751,41.25,45.099998,66.63636017
2003/07/13,2003,7,13,0,124,20.5875,31.225,45.299999,66.27272797
2003/07/14,2003,7,14,1,145,22.1875,42.625,61,64.90908813
2003/07/15,2003,7,15,2,159,24.25625,37.224998,64.5,85.36363983
2003/07/16,2003,7,16,3,177,21.35,73.025002,75.599998,57.76079178
2003/07/17,2003,7,17,4,154,18.268749,80.425003,55,43.73739243
2003/07/18,2003,7,18,5,156,20.15625,58.875,55.599998,41.45454407
2003/07/19,2003,7,19,6,153,21.725,48.099998,47.700001,42.27272797
2003/07/20,2003,7,20,0,127,19.331249,50.549999,46.200001,45
2003/07/21,2003,7,21,1,137,19.125,51.900002,53.599998,49.27272797
2003/07/22,2003,7,22,2,127,18.950001,57.724998,59.599998,49.81818008
2003/07/23,2003,7,23,3,134,19.06875,55.650002,48.599998,51.63734818
2003/07/24,2003,7,24,4,131,18.85,57.849998,56.099998,39.6116066
2003/07/25,2003,7,25,5,129,17.775,85.949997,52.400002,36.18181992
2003/07/26,2003,7,26,6,124,16.174999,64.474998,40.099998,30.54545403
2003/07/27,2003,7,27,0,126,18.725,60.775002,30.5,42.81818008
2003/07/28,2003,7,28,1,146,17.15,62.950001,55.599998,41.90909195
2003/07/29,2003,7,29,2,132,18.362499,76.525002,51.900002,32.90909195
2003/07/30,2003,7,30,3,141,19.825001,64.949997,39.5,30.63636398
2003/07/31,2003,7,31,4,141,18.4625,66.449997,55.5,36
2003/08/01,2003,8,1,5,141,16.775,84.574997,62.900002,37.27272797
2003/08/02,2003,8,2,6,149,18.50625,49.349998,36.099998,46.09090805
2003/08/03,2003,8,3,0,127,20.65625,41.424999,47.299999,53.09090805
2003/08/04,2003,8,4,1,138,23.0875,49.674999,65.199997,47.63636398
2003/08/05,2003,8,5,2,164,24.481251,49.525002,59.599998,64.09091187
2003/08/06,2003,8,6,3,200,27.44375,41.674999,80.400002,89
2003/08/07,2003,8,7,4,163,23.4375,58,66.900002,79.63636017
2003/08/08,2003,8,8,5,183,23.9625,56.900002,85.699997,81.8181839
2003/08/09,2003,8,9,6,191,26.275,46.5,94.199997,88.07333374
2003/08/10,2003,8,10,0,280,28.174999,31.424999,88.300003,93.79476929
2003/08/11,2003,8,11,1,275,26.525,54.599998,91.199997,119.2457123
2003/08/12,2003,8,12,2,254,24.2125,60.75,67.800003,90.2442627
2003/08/13,2003,8,13,3,236,22.69375,43.424999,52.200001,54.11605835
2003/08/14,2003,8,14,4,166,20.112499,38.950001,28.4,50.1041832
2003/08/15,2003,8,15,5,158,18.225,43.049999,36.799999,44.59474945
2003/08/16,2003,8,16,6,157,18.6625,52.974998,29.200001,48.39430618
2003/08/17,2003,8,17,0,143,20.25,52.724998,37.5,51.77984619
2003/08/18,2003,8,18,1,166,20.53125,63.174999,61.799999,39.12055206
2003/08/19,2003,8,19,2,134,16.956249,48.924999,34,35.33525848
2003/08/20,2003,8,20,3,142,16.606251,44.775002,46.553844,35.34414291
2003/08/21,2003,8,21,4,153,17.924999,52.25,55,39.61203003
2003/08/22,2003,8,22,5,171,21.225,65.025002,47.599998,30.24098969
2003/08/23,2003,8,23,6,124,22.0375,62.625,28.9,24.46567154
2003/08/24,2003,8,24,0,156,21.475,62.850002,29.9,40.62824249
2003/08/25,2003,8,25,1,124,17.75,62,18.5,55.21325302
2003/08/26,2003,8,26,2,149,18.737499,60.775002,35.700001,45.29322815
2003/08/27,2003,8,27,3,142,19.34375,62.200001,38.400002,46.30177307
2003/08/28,2003,8,28,4,126,16.1,63,36.799999,32.3754921
2003/08/29,2003,8,29,5,118,15.400001,68.825005,23.200001,39.12464905
2003/08/30,2003,8,30,6,136,13.8125,49.825001,23.1,36.4276619
2003/08/31,2003,8,31,0,139,13.91875,47.474998,30.4,34.942379
2003/09/01,2003,9,1,1,131,15.1125,47.625,25.5,35.84009552
2003/09/02,2003,9,2,2,153,14.9,51.25,43.400002,17.88966179
2003/09/03,2003,9,3,3,148,17.293751,48.599998,59.700001,19.56787109
2003/09/04,2003,9,4,4,157,16.975,49.400002,66.199997,30.10946846
2003/09/05,2003,9,5,5,150,18.8125,47.75,65.300003,43.68451309
2003/09/06,2003,9,6,6,137,17.174999,66.199997,45.099998,47.11476135
2003/09/07,2003,9,7,0,137,13.7625,58.325001,37.700001,25.96150017
