date,year,month,day,all,cv,res,all_f,all_m,all_0_14,all_15_64,all_65,tmean,tmax,tmin,rh,hol,infl,hw,pm10,no2,o3,dust
2005-08-27,2005,8,27,22,6,0,14,8,0,6,16,24.0,27.8,18.9,70.3,0,0.0,0,,34.1,62.6,0
2005-08-28,2005,8,28,11,5,0,7,4,0,1,10,24.8,29.7,22.0,70.1,0,0.0,0,,26.2,61.2,0
2005-08-29,2005,8,29,12,3,0,8,4,0,4,8,23.7,26.9,20.2,72.4,0,0.0,0,,38.7,59.2,0
2005-08-30,2005,8,30,18,6,1,7,11,0,3,15,23.1,24.7,21.0,71.1,0,0.0,0,,53.3,55.9,0
2005-08-31,2005,8,31,19,7,3,8,11,0,2,17,22.8,25.7,19.3,70.5,0,0.0,0,,54.7,56.1,0
2005-09-01,2005,9,1,11,4,2,4,7,0,2,9,24.4,27.5,20.5,70.9,0,0.0,0,,47.2,52.2,0
2005-09-02,2005,9,2,12,3,1,7,5,0,1,11,23.9,26.3,21.1,70.2,0,0.0,0,21.4,51.5,49.6,0
2005-09-03,2005,9,3,7,4,0,3,4,0,1,6,24.0,29.3,19.9,60.9,0,0.0,0,,45.8,52.4,0
2005-09-04,2005,9,4,12,3,1,5,7,0,1,11,23.5,27.8,19.8,66.5,0,0.0,0,,36.4,53.4,1
2005-09-05,2005,9,5,16,3,1,9,7,0,1,15,23.9,28.0,19.4,74.0,0,0.0,0,,49.9,51.0,1
2005-09-06,2005,9,6,7,3,2,3,4,0,1,6,23.1,27.4,18.9,67.7,0,0.0,0,33.3,57.1,52.1,0
2005-09-07,2005,9,7,18,4,2,4,14,0,6,12,20.3,22.2,17.2,70.8,0,0.0,0,18.1,47.3,50.6,0
2005-09-08,2005,9,8,15,3,3,5,10,0,3,12,20.2,22.9,17.0,69.7,0,0.0,0,,56.3,45.3,0
2005-09-09,2005,9,9,14,3,1,8,6,1,1,12,23.1,29.4,17.3,58.1,0,0.0,0,,73.1,,0
2005-09-10,2005,9,10,15,5,1,6,9,0,1,14,25.3,28.4,21.7,40.8,0,1.3,0,,49.1,,0
2005-09-11,2005,9,11,11,4,3,5,6,0,0,11,22.5,26.8,18.4,41.5,0,1.3,0,,40.0,,0
2005-09-12,2005,9,12,12,7,1,6,6,0,2,10,21.8,25.0,18.2,57.4,0,1.3,0,,52.7,,0
2005-09-13,2005,9,13,18,6,1,14,4,0,2,16,21.0,24.3,17.6,63.3,0,1.3,0,,56.8,,0
2005-09-14,2005,9,14,14,4,0,7,7,0,2,12,21.7,26.9,17.6,61.4,0,1.3,0,,66.4,,0
2005-09-15,2005,9,15,15,6,2,9,6,0,1,14,21.4,27.4,16.9,64.1,0,1.3,0,,,,0
2005-09-16,2005,9,16,11,3,2,3,8,0,3,8,25.6,32.6,19.0,48.9,0,1.3,0,,78.0,,0
2005-09-17,2005,9,17,16,3,1,7,9,0,2,14,21.0,25.0,19.1,70.6,0,0.4,0,,48.2,,0
2005-09-18,2005,9,18,11,4,2,3,8,1,3,7,19.0,23.2,13.8,50.4,0,0.4,0,,44.9,,0
2005-09-19,2005,9,19,12,4,0,6,6,0,5,7,18.6,22.5,14.2,49.1,0,0.4,0,,,,0
2005-09-20,2005,9,20,13,5,1,3,10,0,2,11,18.0,23.1,13.9,61.3,0,0.4,0,,74.7,60.2,0
2005-09-21,2005,9,21,15,5,1,6,9,0,5,10,19.1,24.6,15.3,69.8,0,0.4,0,19.8,64.6,61.6,0
2005-09-22,2005,9,22,14,3,2,10,4,0,4,10,20.0,25.9,14.9,72.2,0,0.4,0,26.8,72.8,65.4,0
2005-09-23,2005,9,23,16,7,0,10,6,0,2,14,20.9,24.0,18.0,75.6,0,0.4,0,27.0,73.4,60.7,0
2005-09-24,2005,9,24,15,5,0,7,8,0,2,13,21.3,24.6,17.0,71.5,0,0.0,0,22.0,53.4,61.4,0
2005-09-25,2005,9,25,12,1,1,8,4,0,1,11,21.0,26.5,16.3,69.6,0,0.0,0,25.6,42.3,64.8,0
2005-09-26,2005,9,26,16,6,2,9,7,0,3,13,19.9,24.6,16.5,74.6,0,0.0,0,18.3,51.1,60.3,0
2005-09-27,2005,9,27,20,12,0,11,9,0,4,16,20.6,24.6,17.1,70.9,0,0.0,0,20.1,69.6,58.6,0
2005-09-28,2005,9,28,16,7,1,10,6,0,3,13,19.7,24.2,15.6,77.9,0,0.0,0,,68.4,56.9,0
2005-09-29,2005,9,29,22,4,4,9,13,0,3,19,20.5,24.7,17.0,78.6,0,0.0,0,,,55.3,0
2005-09-30,2005,9,30,13,3,3,9,4,0,4,9,21.0,25.3,17.3,68.0,0,0.0,0,23.0,,46.8,0
2005-10-01,2005,10,1,17,7,2,10,7,0,1,16,19.6,24.9,15.8,77.4,0,8.7,0,24.4,55.3,46.7,0
2005-10-02,2005,10,2,12,6,1,7,5,0,2,10,20.3,25.2,17.0,66.0,0,8.7,0,20.6,55.0,46.3,0
2005-10-03,2005,10,3,19,6,1,6,13,0,3,16,17.4,22.1,12.5,53.3,0,8.7,0,25.3,71.4,42.8,0
2005-10-04,2005,10,4,13,7,1,4,9,0,6,7,16.6,22.1,11.9,57.6,0,8.7,0,23.1,66.5,45.3,0
2005-10-05,2005,10,5,17,7,0,8,9,0,4,13,18.0,24.4,13.0,72.7,0,8.7,0,20.7,58.9,45.3,0
2005-10-06,2005,10,6,15,4,2,7,8,0,3,12,18.5,21.9,15.4,73.3,0,8.7,0,19.2,58.4,47.8,0
2005-10-07,2005,10,7,13,1,0,6,7,0,2,11,19.4,23.4,16.1,74.5,0,8.7,0,21.8,66.9,45.6,0
2005-10-08,2005,10,8,16,5,0,5,11,1,2,13,18.6,21.7,14.4,74.9,0,7.6,0,17.5,,,0
2005-10-09,2005,10,9,8,4,1,3,5,0,2,6,19.4,23.9,14.6,76.6,0,7.6,0,19.5,,,0
2005-10-10,2005,10,10,8,2,1,5,3,0,3,5,20.1,23.8,16.8,75.3,0,7.6,0,16.2,,,0
2005-10-11,2005,10,11,18,5,0,9,9,0,5,13,19.8,23.6,15.4,75.2,0,7.6,0,21.3,64.7,,0
2005-10-12,2005,10,12,16,4,1,8,8,1,5,10,20.9,24.1,18.1,75.1,1,7.6,0,16.0,43.6,53.7,0
2005-10-13,2005,10,13,11,3,1,6,5,0,1,10,19.0,22.5,16.7,60.8,0,7.6,0,18.3,58.2,52.3,0
2005-10-14,2005,10,14,12,3,2,6,6,0,1,11,15.5,20.2,10.5,65.6,0,7.6,0,22.4,69.8,47.5,0
2005-10-15,2005,10,15,15,7,1,5,10,0,2,13,17.8,21.8,13.7,64.5,0,15.1,0,18.0,57.0,46.8,0
2005-10-16,2005,10,16,9,2,2,3,6,0,2,7,17.5,21.1,13.9,69.5,0,15.1,0,23.7,61.2,48.7,1
2005-10-17,2005,10,17,18,7,1,9,9,0,5,13,17.9,22.6,14.4,68.3,0,15.1,0,23.9,73.9,41.6,0
2005-10-18,2005,10,18,13,7,1,5,8,0,2,11,18.6,20.7,16.4,76.7,0,15.1,0,23.7,68.7,36.5,0
2005-10-19,2005,10,19,18,8,0,7,11,0,5,13,19.2,24.6,16.2,70.7,0,15.1,0,27.5,70.0,35.3,0
2005-10-20,2005,10,20,13,5,0,7,6,0,3,10,18.2,24.5,12.4,74.8,0,15.1,0,,74.5,34.6,0
2005-10-21,2005,10,21,12,5,0,6,6,0,1,11,19.5,23.3,15.8,63.2,0,15.1,0,,63.8,28.1,0
2005-10-22,2005,10,22,14,5,1,7,7,1,4,9,20.5,24.4,16.0,55.5,0,10.3,0,23.4,53.0,29.1,0
2005-10-23,2005,10,23,14,6,2,11,3,0,1,13,19.0,22.7,15.0,67.7,0,10.3,0,21.6,52.5,31.6,0
2005-10-24,2005,10,24,17,2,4,8,9,0,4,13,17.5,22.9,14.0,70.5,0,10.3,0,21.8,70.0,30.6,0
2005-10-25,2005,10,25,14,3,2,6,8,0,2,12,17.4,22.7,13.0,75.5,0,10.3,0,20.9,65.9,29.1,0
2005-10-26,2005,10,26,12,5,1,8,4,0,0,12,17.9,20.8,14.4,75.5,0,10.3,0,20.9,61.8,33.0,0
2005-10-27,2005,10,27,22,5,3,10,12,0,4,18,19.1,24.2,15.3,77.9,0,10.3,0,21.7,58.0,36.3,0
2005-10-28,2005,10,28,12,5,3,5,7,0,2,10,19.2,22.1,16.3,83.6,0,10.3,0,21.2,63.9,33.9,0
2005-10-29,2005,10,29,23,7,3,13,10,0,4,19,20.3,23.7,16.9,81.8,0,11.6,0,23.8,46.6,35.4,1
2005-10-30,2005,10,30,19,2,1,9,10,0,2,17,20.0,22.4,17.9,80.9,0,11.6,0,17.1,33.7,39.2,1
2005-10-31,2005,10,31,13,3,1,5,8,1,2,10,19.2,21.9,16.5,65.2,0,11.6,0,19.0,60.0,38.3,1
2005-11-01,2005,11,1,16,6,1,5,11,0,7,9,17.7,23.4,14.5,57.7,1,11.6,0,18.6,59.4,39.7,0
2005-11-02,2005,11,2,11,3,1,6,5,0,3,8,16.7,23.6,11.9,65.3,0,11.6,0,25.7,92.5,40.0,0
